title,faculty,institute,term,ects,url,exam,re_exam
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",s20,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Summer-2020,"[{'grade': '12', 'count': 0}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",s23,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Summer-2023,,
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Winter-2020,,
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",s22,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Summer-2022,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",s21,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Summer-2021,,
Academic Internship,Det Humanistiske Fakultet,Nordisk Forskningsinstitut,v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03641E/Winter-2020,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,s21,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Summer-2021,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Winter-2020,,
Academic Internship,Det Humanistiske Fakultet,"Institut for Engelsk, Germansk og Romansk",v21,15,http://karakterstatistik.stads.ku.dk/Histogram/HENK04511E/Winter-2021,"[{'grade': '12', 'count': 0}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Academic Internship,Det Humanistiske Fakultet,Institut for Tværkulturelle og regionale studier,s20,15,http://karakterstatistik.stads.ku.dk/Histogram/HNAK03471E/Summer-2020,,
Academic Internship - Short,Det Humanistiske Fakultet,"Institut for Medier, Erkendelse og Formidling",v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HCCK03311E/Winter-2020,,
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v24,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Winter-2024,,
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v21,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Winter-2021,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v22,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Winter-2022,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s24,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Summer-2024,,
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v24,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Winter-2024,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),s21,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Summer-2021,,
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v23,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Winter-2023,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v22,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Winter-2022,,
Academic Internship - Extended,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v20,30,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13031E/Winter-2020,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s20,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Summer-2020,"[{'grade': 'Passed', 'count': 4}, {'grade': 'Failed', 'count': 0}]",
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v22,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Winter-2022,,
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v21,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Winter-2021,,
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v24,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Winter-2024,,
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v20,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Winter-2020,,
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s24,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Summer-2024,,
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v23,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Winter-2023,"[{'grade': 'Passed', 'count': 4}, {'grade': 'Failed', 'count': 0}]",
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v20,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Winter-2020,"[{'grade': 'Passed', 'count': 3}, {'grade': 'Failed', 'count': 1}]",
Academic internship (15 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s22,15,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14008E/Summer-2022,,
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s21,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Summer-2021,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s22,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Summer-2022,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s24,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Summer-2024,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v23,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Winter-2023,"[{'grade': 'Passed', 'count': 18}, {'grade': 'Failed', 'count': 0}]",
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v21,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Winter-2021,"[{'grade': 'Passed', 'count': 10}, {'grade': 'Failed', 'count': 1}, {'grade': 'Absent', 'count': 10}]","[{'grade': 'Passed', 'count': 10}, {'grade': 'Failed', 'count': 0}]"
"Academic internship (22,5 ECTS)",Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s20,"22,5",http://karakterstatistik.stads.ku.dk/Histogram/AGDK14009E/Summer-2020,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v24,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Winter-2024,"[{'grade': 'Passed', 'count': 12}, {'grade': 'Failed', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s21,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Summer-2021,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v20,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Winter-2020,"[{'grade': 'Passed', 'count': 22}, {'grade': 'Failed', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s23,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Summer-2023,,
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,v22,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Winter-2022,"[{'grade': 'Passed', 'count': 16}, {'grade': 'Failed', 'count': 5}, {'grade': 'Absent', 'count': 1}]","[{'grade': 'Passed', 'count': 5}, {'grade': 'Failed', 'count': 0}]"
Administration og drift af tandklinikker,Det Sundhedsvidenskabelige Fakultet,Skolen for Klinikassistenter og Tandplejere,v20,10,http://karakterstatistik.stads.ku.dk/Histogram/PODA00030E/Winter-2020,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 0}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Adgang til medicin: Prioritering i sundhedspolitikken,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18324E/Winter-2020,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 9}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 2}]",
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,v24/B2,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Winter-2024/B2,"[{'grade': '12', 'count': 5}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Adgang til medicin: Prioritering i sundhedspolitikken,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17324E/Winter-2020,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 9}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,v23/B2,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Winter-2023/B2,"[{'grade': '12', 'count': 15}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Acquisition and Processing of Seismic Data,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,v20/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NGEA09046E/Winter-2020/B2,,
Administration og drift af tandklinikker,Det Sundhedsvidenskabelige Fakultet,Skolen for Klinikassistenter og Tandplejere,v23,10,http://karakterstatistik.stads.ku.dk/Histogram/PODA00030E/Winter-2023,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic internship (30 ECTS),Det Samfundsvidenskabelige Fakultet,Studienævnet for Global Udvikling,s20,30,http://karakterstatistik.stads.ku.dk/Histogram/AGDK14010E/Summer-2020,,
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,v22/B2,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Winter-2022/B2,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 6}, {'grade': '7', 'count': 11}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Administration og drift af tandklinikker,Det Sundhedsvidenskabelige Fakultet,Skolen for Klinikassistenter og Tandplejere,v21,10,http://karakterstatistik.stads.ku.dk/Histogram/PODA00030E/Winter-2021,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s21,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Summer-2021,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Adv. Development Economics - Macro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08132E/Winter-2021,"[{'grade': '12', 'count': 5}, {'grade': '10', 'count': 10}, {'grade': '7', 'count': 21}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 3}, {'grade': 'Absent', 'count': 1}]",
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s21/B3,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Summer-2021/B3,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Adv. Development Economics - Macro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08132E/Winter-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 2}, {'grade': 'Absent', 'count': 2}]",
Adv. Development Economics - Macro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08132E/Winter-2024,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 10}, {'grade': '7', 'count': 17}, {'grade': '4', 'count': 7}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Ej bedømt', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s22/B4,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Summer-2022/B4,,
Adobe basis,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,v21/B2,"2,5",http://karakterstatistik.stads.ku.dk/Histogram/LSLS10146E/Winter-2021/B2,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 6}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 2}]",
Adv. Development Economics - Macro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08132E/Winter-2023,,
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,s24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Summer-2024,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Failed', 'count': 2}]",
Adv. Development Economics - Macro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08132E/Winter-2020,"[{'grade': '12', 'count': 11}, {'grade': '10', 'count': 22}, {'grade': '7', 'count': 11}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 2}, {'grade': 'Absent', 'count': 2}]",
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Summer-2022,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 3}]",
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v24/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2024/B2,"[{'grade': '12', 'count': 21}, {'grade': '10', 'count': 24}, {'grade': '7', 'count': 45}, {'grade': '4', 'count': 39}, {'grade': '02', 'count': 27}, {'grade': '00', 'count': 40}, {'grade': '-3', 'count': 6}, {'grade': 'Ej bedømt', 'count': 2}, {'grade': 'Absent', 'count': 16}, {'grade': 'Failed', 'count': 6}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 8}, {'grade': '02', 'count': 10}, {'grade': '00', 'count': 16}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 6}]"
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,s21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Summer-2021,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,s24/B4,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Summer-2024/B4,,
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Summer-2023,"[{'grade': '12', 'count': 0}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v24/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2024/B1,,
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Winter-2022,,
Adv. Development Economics - Micro Aspects,Det Samfundsvidenskabelige Fakultet,Økonomisk Institut,s20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/A%C3%98KA08133E/Summer-2020,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v22/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2022/B2,"[{'grade': '12', 'count': 30}, {'grade': '10', 'count': 20}, {'grade': '7', 'count': 31}, {'grade': '4', 'count': 24}, {'grade': '02', 'count': 19}, {'grade': '00', 'count': 14}, {'grade': '-3', 'count': 4}, {'grade': 'Absent', 'count': 31}, {'grade': 'Failed', 'count': 11}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 6}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]"
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v23/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2023/B2,"[{'grade': '12', 'count': 38}, {'grade': '10', 'count': 27}, {'grade': '7', 'count': 36}, {'grade': '4', 'count': 20}, {'grade': '02', 'count': 20}, {'grade': '00', 'count': 18}, {'grade': '-3', 'count': 6}, {'grade': 'Absent', 'count': 36}, {'grade': 'Failed', 'count': 4}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 7}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]"
Advanced Analytical Chemistry - Chromatography and Mass Spectrometry,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v24/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13004E/Winter-2024/B2,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 8}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 4}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 0}]",
Advanced Analytical Chemistry - Chromatography and Mass Spectrometry,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v20/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13004E/Winter-2020/B2,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 4}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
Advanced Analytical Chemistry - Chromatography and Mass Spectrometry,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v23/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13004E/Winter-2023/B2,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 3}]",
Advanced Analytical Chemistry - Sampling and Sample Preparation,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v24/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13003E/Winter-2024/B1,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 8}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Advanced Analytical Chemistry - Chromatography and Mass Spectrometry,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v22/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13004E/Winter-2022/B2,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 6}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 0}, {'grade': 'Failed', 'count': 1}]",
Advanced Analytical Chemistry - Sampling and Sample Preparation,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v22/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13003E/Winter-2022/B1,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 8}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Failed', 'count': 1}]",
Advanced Analytical Chemistry - Sampling and Sample Preparation,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v23/B1,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13003E/Winter-2023/B1,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 3}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 3}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Advanced Analytical Chemistry - Chromatography and Mass Spectrometry,Det Natur- og Biovidenskabelige Fakultet,Institut for Plante- og Miljøvidenskab,v21/B2,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NPLK13004E/Winter-2021/B2,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 2}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
